Threat_date,Title,Summary,Source,Location,Threat_level
2020-11-10,Microsoft CVE-2020-17065: Microsoft Excel Remote Code Execution Vulnerability,,https://www.rapid7.com/db/vulnerabilities/microsoft-office-cve-2020-17065/,,4
2020-11-10,Microsoft CVE-2020-17063: Microsoft Office Online Spoofing Vulnerability,,https://www.rapid7.com/db/vulnerabilities/microsoft-office-cve-2020-17063/,,4
2020-11-10,Microsoft CVE-2020-17000: Remote Desktop Protocol Client Information Disclosure Vulnerability,,https://www.rapid7.com/db/vulnerabilities/msft-cve-2020-17000/,,4
2020-11-10,Microsoft CVE-2020-17032: Windows Remote Access Elevation of Privilege Vulnerability,,https://www.rapid7.com/db/vulnerabilities/msft-cve-2020-17032/,,4
2020-11-10,Microsoft CVE-2020-17048: Chakra Scripting Engine Memory Corruption Vulnerability,,https://www.rapid7.com/db/vulnerabilities/msft-cve-2020-17048/,,4
2020-11-10,Microsoft CVE-2020-17012: Windows Bind Filter Driver Elevation of Privilege Vulnerability,,https://www.rapid7.com/db/vulnerabilities/msft-cve-2020-17012/,,4
2020-11-10,Microsoft CVE-2020-17025: Windows Remote Access Elevation of Privilege Vulnerability,,https://www.rapid7.com/db/vulnerabilities/msft-cve-2020-17025/,,4
2020-11-10,Microsoft CVE-2020-17049: Kerberos Security Feature Bypass Vulnerability,,https://www.rapid7.com/db/vulnerabilities/msft-cve-2020-17049/,,4
2020-11-10,Microsoft CVE-2020-17007: Windows Error Reporting Elevation of Privilege Vulnerability,,https://www.rapid7.com/db/vulnerabilities/msft-cve-2020-17007/,,4
2020-11-10,Microsoft CVE-2020-16999: Windows WalletService Information Disclosure Vulnerability,,https://www.rapid7.com/db/vulnerabilities/msft-cve-2020-16999/,,4
2020-11-10,Microsoft CVE-2020-17035: Windows Kernel Elevation of Privilege Vulnerability,,https://www.rapid7.com/db/vulnerabilities/msft-cve-2020-17035/,,4
2020-11-10,Microsoft CVE-2020-17064: Microsoft Excel Remote Code Execution Vulnerability,,https://www.rapid7.com/db/vulnerabilities/msft-cve-2020-17064/,,4
2020-11-10,Microsoft CVE-2020-17028: Windows Remote Access Elevation of Privilege Vulnerability,,https://www.rapid7.com/db/vulnerabilities/msft-cve-2020-17028/,,4
2020-11-10,Microsoft CVE-2020-17046: Windows Error Reporting Denial of Service Vulnerability,,https://www.rapid7.com/db/vulnerabilities/msft-cve-2020-17046/,,4
2020-11-10,Microsoft CVE-2020-17051: Windows Network File System Remote Code Execution Vulnerability,,https://www.rapid7.com/db/vulnerabilities/msft-cve-2020-17051/,,4
2020-11-10,Microsoft CVE-2020-17054: Chakra Scripting Engine Memory Corruption Vulnerability,,https://www.rapid7.com/db/vulnerabilities/msft-cve-2020-17054/,,4
2020-11-10,Microsoft CVE-2020-17055: Windows Remote Access Elevation of Privilege Vulnerability,,https://www.rapid7.com/db/vulnerabilities/msft-cve-2020-17055/,,4
2020-11-10,Microsoft CVE-2020-17060: Microsoft SharePoint Spoofing Vulnerability,,https://www.rapid7.com/db/vulnerabilities/msft-cve-2020-17060/,,4
2020-11-10,Microsoft CVE-2020-17027: Windows Remote Access Elevation of Privilege Vulnerability,,https://www.rapid7.com/db/vulnerabilities/msft-cve-2020-17027/,,4
2020-11-10,Microsoft CVE-2020-17011: Windows Port Class Library Elevation of Privilege Vulnerability,,https://www.rapid7.com/db/vulnerabilities/msft-cve-2020-17011/,,4
