Timestamp,tweet_text,Username,User_loc,All_hashtags,UserID_verified,followers_count
2020-09-12 10:06:01,"b'The Threat of Climate looms over the world  #Saturdaythoughts #message #animportantmessage #climatechange #threats #dangers #investment #climaterisks #bigrisks #risks #globalwarming  Source : Financial Express, September 12, 2020 https://t.co/ozXWEFNgRp'",b'rameshkotnana1',"b'Hyderabad, India'","['Saturdaythoughts', 'message', 'animportantmessage', 'climatechange', 'threats', 'dangers', 'investment', 'climaterisks', 'bigrisks', 'risks', 'globalwarming']",False,133
2020-09-12 09:30:04,b'Lavelle Networks approach to Security - The advanced threats are prevented at the enterprise perimeter even before they enter the networks.   Learn More : https://t.co/OZU4htJSKX   #security #policies #threats #enterprises #lavellenetworks #applicationcentric #cloud',b'lavellenetworks',"b'Bengaluru, India'","['security', 'policies', 'threats', 'enterprises', 'lavellenetworks', 'applicationcentric', 'cloud']",False,6120
2020-09-12 09:00:38,b'Cybersecurity after COVID-19:  Securing orgs against the new threat landscape - https://t.co/InZ3lGfRtb - #cybersecuritynews @vmw_carbonblack #COVID19 #infosec #CISO #threats #itsecurity #infosecurity #cybersecurity https://t.co/DoKoUimBOt',b'helpnetsecurity',b'Global',"['cybersecuritynews', 'COVID19', 'infosec', 'CISO', 'threats', 'itsecurity', 'infosecurity', 'cybersecurity']",True,50377
2020-09-12 08:48:53,"b'\xe2\x80\x9cDon\xe2\x80\x99t go to the CMS, you\xe2\x80\x99ll get less\xe2\x80\x9d he said. #Threats #manipulation &amp; #financialabuse continuing years after relations ended. Now the #CMS say he\xe2\x80\x99s liable for more \xe2\x80\x9che\xe2\x80\x99s happy to pay it\xe2\x80\x9d he said. #Narcissist #domesticabuse @Gingerbread @CMSGov'",b'Jiella',b'London',"['Threats', 'manipulation', 'financialabuse', 'CMS', 'Narcissist', 'domesticabuse']",False,47
2020-09-12 08:20:40,"b'#Autonomous vehicles may be able to protect themselves against novel #threats, or even assess their own vulnerability to them. Systems that provide predictive maintenance for smart cars are already on the market https://t.co/wbTv7gvgjj'",b'alb3rtoalonso',"b'Madrid, Comunidad de Madrid'","['Autonomous', 'threats']",False,282
2020-09-12 05:54:10,b'Watch: Trump threatens to \xe2\x80\x98put down very quickly\xe2\x80\x99 Democrats who take to the streets in protest if he wins re-election - https://t.co/ciWS6HhTen  #threats #Trump #Democrats #VoteBlueToEndThisNightmare #VoteBlueToSaveAmerica #GOPComplicitTraitors #GOPBetrayedAmerica',b'gomurciaspain',b'Spain',"['threats', 'Trump', 'Democrats', 'VoteBlueToEndThisNightmare', 'VoteBlueToSaveAmerica', 'GOPComplicitTraitors', 'GOPBetrayedAmerica']",False,1147
2020-09-12 05:05:39,"b'@ICICIBank @ICICIBank_Care Can you tell how can anyone upload KYC documents when the only option you giving is SKIP, #harrassment #threats https://t.co/tOdGGN77Dq'",b'AnkitJa62832947',b'',"['harrassment', 'threats']",False,3
2020-09-12 04:31:12,b'PLS READ THIS!!!! sorry for tags #adoptme #Adoptmetrade #adoptmetrading #adoptmeoffers #royalehightrade #spam #Roblox #bloxburg #bloxburgcash #digitalart #Digital360Chat #trash #ThreatHuntingSummit #threats #Illegal https://t.co/YWgws3sM5k',b'shinogamez',b'From the unknown XD',"['adoptme', 'Adoptmetrade', 'adoptmetrading', 'adoptmeoffers', 'royalehightrade', 'spam', 'Roblox', 'bloxburg', 'bloxburgcash', 'digitalart', 'Digital360Chat', 'trash', 'ThreatHuntingSummit', 'threats', 'Illegal']",False,185
2020-09-12 04:00:06,"b'#Autonomous vehicles may be able to protect themselves against novel #threats, or even assess their own vulnerability to them. Systems that provide predictive maintenance for smart cars are already on the market. https://t.co/q2O0QTkkmC'",b'weissfchaves',"b'M\xc3\xbcnchen, Bayern'","['Autonomous', 'threats']",False,698
2020-09-12 03:45:05,b'Hey guys I am being blackmailed by this girl on kik. Can anyone please help me.   She is threatening to release my pics on social media \xf0\x9f\x99\x8f  Can anyome help\xf0\x9f\x99\x8f  #blackmailed #girl #threat #threats #threatening #blackmailing #blackmailer #help',b'Jim77858511',b'',"['blackmailed', 'girl', 'threat', 'threats', 'threatening', 'blackmailing', 'blackmailer', 'help']",False,0
2020-09-12 03:05:31,b'PLS READ THIS!!!! sorry for tags #adoptme #Adoptmetrade #adoptmetrading #adoptmeoffers #royalehightrade #spam #Roblox #bloxburg #bloxburgcash #digitalart #Digital360Chat #trash #ThreatHuntingSummit #threats #Illegal https://t.co/YWgws3sM5k',b'shinogamez',b'From the unknown XD',"['adoptme', 'Adoptmetrade', 'adoptmetrading', 'adoptmeoffers', 'royalehightrade', 'spam', 'Roblox', 'bloxburg', 'bloxburgcash', 'digitalart', 'Digital360Chat', 'trash', 'ThreatHuntingSummit', 'threats', 'Illegal']",False,185
2020-09-11 23:23:35,b'@WhiteHouse @DHS_Wolf DJT is the single greatest threat to American citizens today. #americanterrorist #threats #fakeoutrage #russiantool',b'maureengray0108',b'',"['americanterrorist', 'threats', 'fakeoutrage', 'russiantool']",False,224
2020-09-11 22:35:19,"b""@tombateman #Trump #USA uses #threats #coercion #blackmail #intimidation including #threats of civil disobedience overthrow of governments if they don't do #America's bidding. All about #money #Power The #muslim world #divided #selfish, #palestinians hav been suffering4 #decades @sharethis..""",b'INJA2012',b'London- East End',"['Trump', 'USA', 'threats', 'coercion', 'blackmail', 'intimidation', 'threats', 'America', 'money', 'Power', 'muslim', 'divided', 'selfish', 'palestinians', 'decades']",False,51
2020-09-11 22:34:59,"b""@talschneider @netanyahu #Trump #USA uses #threats #coercion #blackmail #intimidation including #threats of civil disobedience overthrow of governments if they don't do #America's bidding. All about #money #Power The #muslim world #divided #selfish, #palestinians hav been suffering4 #decades @sharethis!!""",b'INJA2012',b'London- East End',"['Trump', 'USA', 'threats', 'coercion', 'blackmail', 'intimidation', 'threats', 'America', 'money', 'Power', 'muslim', 'divided', 'selfish', 'palestinians', 'decades']",False,51
2020-09-11 22:34:48,"b""@AmbDermer #Trump #USA uses #threats #coercion #blackmail #intimidation including #threats of civil disobedience overthrow of governments if they don't do #America's bidding. All about #money #Power The #muslim world #divided #selfish, #palestinians hav been suffering4 #decades @sharethis!""",b'INJA2012',b'London- East End',"['Trump', 'USA', 'threats', 'coercion', 'blackmail', 'intimidation', 'threats', 'America', 'money', 'Power', 'muslim', 'divided', 'selfish', 'palestinians', 'decades']",False,51
2020-09-11 22:34:33,"b""@markknoller #Trump #USA uses #threats #coercion #blackmail #intimidation including #threats of civil disobedience overthrow of governments if they don't do #America's bidding. All about #money #Power The #muslim world #divided #selfish, #palestinians hav been suffering4 #decades @sharethis""",b'INJA2012',b'London- East End',"['Trump', 'USA', 'threats', 'coercion', 'blackmail', 'intimidation', 'threats', 'America', 'money', 'Power', 'muslim', 'divided', 'selfish', 'palestinians', 'decades']",False,51
2020-09-11 22:34:05,"b""@WhiteHouse @realDonaldTrump #Trump #USA uses #threats #coercion #blackmail #intimidation including #threats of civil disobedience overthrow of governments if they don't do #America's bidding. All about #money #Power The #muslim world #divided #selfish, #palestinians hav been suffering4 #decades @sharethis""",b'INJA2012',b'London- East End',"['Trump', 'USA', 'threats', 'coercion', 'blackmail', 'intimidation', 'threats', 'America', 'money', 'Power', 'muslim', 'divided', 'selfish', 'palestinians', 'decades']",False,51
2020-09-11 22:33:54,"b""@realDonaldTrump #Trump #USA uses #threats #coercion #blackmail #intimidation including #threats of civil disobedience overthrow of governments if they don't do #America's bidding. All about #money #Power The #muslim world #divided #selfish, #palestinians hav been suffering4 #decades @sharethis""",b'INJA2012',b'London- East End',"['Trump', 'USA', 'threats', 'coercion', 'blackmail', 'intimidation', 'threats', 'America', 'money', 'Power', 'muslim', 'divided', 'selfish', 'palestinians', 'decades']",False,51
2020-09-11 21:00:04,"b'Does your insider risk program ensure requisite &amp; holistic controls that prevent, detects and respond to the lurking insider risks and #threats? Read #cybersecurity expert Dan Leyman\xe2\x80\x99s latest blog to get the answers. https://t.co/sYHiMOZSw8'",b'AmorimPatrick',"b'Sao Paulo, Brazil'","['threats', 'cybersecurity']",False,153
2020-09-11 21:00:02,"b'#DHS Downplayed #Threats From #Russia and #White #Supremacists, Whistle-Blower Says. #leadership #transparency https://t.co/slCzU8wS7l'",b'JFortin670',"b'Spokane Valley, WA'","['DHS', 'Threats', 'Russia', 'White', 'Supremacists', 'leadership', 'transparency']",False,11224
2020-09-11 20:02:10,"b'@MaryJoe38642126 @RepGosar @HouseAgGOP @HouseCommerce PLEASE #Cosponsor #HR961 - The Safeguard American Food Exports Act of 2019. #SAFEAct ""To prevent human #health #threats posed by the #consumption of #equines raised in the #UnitedStates."" https://t.co/qvgogimJsm https://t.co/RbZop3A2iy'",b'DogsofYulin',b'',"['Cosponsor', 'HR961', 'SAFEAct', 'health', 'threats', 'consumption', 'equines', 'UnitedStates']",False,587
2020-09-11 20:01:57,"b'@MaryJoe38642126 @RepJenniffer @HouseAgDems @EnergyCommerce PLEASE #Cosponsor #HR961 - The Safeguard American Food Exports Act of 2019. #SAFEAct ""To prevent human #health #threats posed by the #consumption of #equines raised in the #UnitedStates."" https://t.co/qvgogimJsm https://t.co/uYOg97PHCl'",b'DogsofYulin',b'',"['Cosponsor', 'HR961', 'SAFEAct', 'health', 'threats', 'consumption', 'equines', 'UnitedStates']",False,587
2020-09-11 20:01:41,"b'@MaryJoe38642126 @replouiegohmert @HouseCommerce @HouseAgGOP PLEASE #Cosponsor #HR961 - The Safeguard American Food Exports Act of 2019. #SAFEAct ""To prevent human #health #threats posed by the #consumption of #equines raised in the #UnitedStates."" https://t.co/qvgogimJsm https://t.co/yaomQVY2Br'",b'DogsofYulin',b'',"['Cosponsor', 'HR961', 'SAFEAct', 'health', 'threats', 'consumption', 'equines', 'UnitedStates']",False,587
2020-09-11 20:01:13,"b'@MaryJoe38642126 @RepBobGibbs @HouseCommerce @HouseAgGOP PLEASE #Cosponsor #HR961 - The Safeguard American Food Exports Act of 2019. #SAFEAct ""To prevent human #health #threats posed by the #consumption of #equines raised in the #UnitedStates."" https://t.co/qvgogimJsm https://t.co/vdsPyNRJDe'",b'DogsofYulin',b'',"['Cosponsor', 'HR961', 'SAFEAct', 'health', 'threats', 'consumption', 'equines', 'UnitedStates']",False,587
2020-09-11 20:00:07,b'What are some of the top #cybersecurity trends and #threats facing organizations today? And what impact has COVID-19 had on #cyberinsurance claims. #riskmanagement https://t.co/GEphYJWUci',b'securitymag',"b'Troy, MI'","['cybersecurity', 'threats', 'cyberinsurance', 'riskmanagement']",False,25199
2020-09-11 20:00:03,"b'Does your insider risk program ensure requisite &amp; holistic controls that prevent, detects and respond to the lurking insider risks and #threats? Read #cybersecurity expert Dan Leyman\xe2\x80\x99s latest blog to get the answers. https://t.co/A2C0VXzXBD'",b'webmauster',b'S\xc3\xa3o Paulo - Brasil',"['threats', 'cybersecurity']",False,509
2020-09-11 19:01:35,b'How much prepared are you to battle #CyberRisks? https://t.co/K7AVpS6JWV  @HarvardBiz #CyberThreats #Cyberattacks #DataSecurity #informationsecurity #risks #threats',b'AITSNewsletter',"b'Pennsylvania, USA'","['CyberRisks', 'CyberThreats', 'Cyberattacks', 'DataSecurity', 'informationsecurity', 'risks', 'threats']",False,2536
2020-09-11 18:58:35,"b'Maricopa County deputy accused of #threats, harassment - Sep 11 @ 2:57 PM ET https://t.co/RteqQPzaGY'",b'PulpNews',b'USA',['threats'],False,4914
2020-09-11 18:40:06,"b""It is time to begin assessing your organization's #cryptography in order to prepare for future #threats with an appropriate response plan.  @infosecglobal #crypto #analytics #encryption #dataprotection #quantum #security #compliance #responseplan #covid19 #wfh #remotework https://t.co/ZKUYviwI6m""",b'connextele',"b'Toronto, Ontario'","['cryptography', 'threats', 'crypto', 'analytics', 'encryption', 'dataprotection', 'quantum', 'security', 'compliance', 'responseplan', 'covid19', 'wfh', 'remotework']",False,269
2020-09-11 18:15:00,b'#Studies have shown that #positive #affirmations can help us to respond in a less #defensive and resistant way when we\xe2\x80\x99re presented with #threats. Here are some great ones to start with:  I #love myself. It will be all right. I always get what I need. https://t.co/Ys3daW3KEV',b'Quikaid',"b'Saint Petersburg, Florida'","['Studies', 'positive', 'affirmations', 'defensive', 'threats', 'love']",False,126
2020-09-11 17:53:27,"b'#911attack marked the dawn of the #mediamorphosis of terrorism.Rigour and constancy in research, knowledge,analisys provide resources essential to prevent,counter and anticipate #terrorist/violent extremist complex evo #threats #WorldTradeCenter #ct #pve #cve'",b'ArijeAntinori',b'',"['911attack', 'mediamorphosis', 'terrorist', 'threats', 'WorldTradeCenter', 'ct', 'pve', 'cve']",False,294
2020-09-11 17:34:27,"b'The #GreatReset book is full with predictions of things that will or may happen, n #threats, like the world will never be the same again, n we are just at the beginning of the Reset, worse is to come or the Great #Transformation, as the @IMFNews calls what is coming.  #Plandemic'",b'RezRasheed',b'Sri Lanka',"['GreatReset', 'threats', 'Transformation', 'Plandemic']",False,166
2020-09-11 16:33:21,b'What are your biggest cybersecurity concerns? #CyberSecurity #Ransomware #Threats #DDOS #vulnerability #CISOS',b'fernandocuervo1',"b'Bogot\xc3\xa1, D.C., Colombia'","['CyberSecurity', 'Ransomware', 'Threats', 'DDOS', 'vulnerability', 'CISOS']",False,42
2020-09-11 16:05:15,"b""Crypto Analytics continuously detects and mitigates crypto #threats, providing #visibility into your organization's #security system.  @infosecglobal #cryptography #crypto #analytics #encryption #dataprotection #digitalsafety #quantum #compliance #data #wfh #fridaytips https://t.co/bF6stilXc0""",b'connextele',"b'Toronto, Ontario'","['threats', 'visibility', 'security', 'cryptography', 'crypto', 'analytics', 'encryption', 'dataprotection', 'digitalsafety', 'quantum', 'compliance', 'data', 'wfh', 'fridaytips']",False,269
2020-09-11 15:45:31,b'\xf0\x9f\xa4\x94 What can a low optimized budget get you? An in-depth identification of all the Critical #Network #Security #Threats within a set time frame! \xf0\x9f\x9b\xa1\xef\xb8\x8f Know More: https://t.co/3ihdshHENw #SecureLayer7 #CyberSecurity #CISO #Infosec https://t.co/DwuZtc86Ou',b'SecureLayer7',b'United States/ India',"['Network', 'Security', 'Threats', 'SecureLayer7', 'CyberSecurity', 'CISO', 'Infosec']",False,2470
